Survey,Site,Transect,Cfreq,Number,Recorder,Species,Abundance,latin_name,Order,Family,Family_Eng,Genus,FamilyNum,SpeNum,Transect_No_bird
11,YJ,YJ5,high,X202304060715,YJ,红耳鹎,13,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ5X202304060715Pycnonotus jocosus
11,YJ,YJ5,high,X202304060715,YJ,棕颈钩嘴鹛,6,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ5X202304060715Pomatorhinus ruficollis
11,YJ,YJ5,high,X202304060715,YJ,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ5X202304060715Prinia flaviventris
11,YJ,YJ5,high,X202304060715,YJ,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ5X202304060715Orthotomus sutorius
11,YJ,YJ5,high,X202304060715,YJ,暗绿绣眼鸟,7,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ5X202304060715Zosterops simplex
11,YJ,YJ5,high,X202304060715,YJ,黑喉噪鹛,5,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ5X202304060715Pterorhinus chinensis
11,YJ,YJ6,high,X202304060715,YZZ,红耳鹎,10,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ6X202304060715Pycnonotus jocosus
11,YJ,YJ6,high,X202304060715,YZZ,纯色山鹪莺,2,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,YJ6X202304060715Prinia inornata
11,YJ,YJ6,high,X202304060715,YZZ,大鹰鹃,1,Hierococcyx sparverioides,CUCULIFORMES,杜鹃科,Cuculidae,Hierococcyx,39,489,YJ6X202304060715Hierococcyx sparverioides
11,YJ,YJ6,high,X202304060715,YZZ,长尾缝叶莺,1,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ6X202304060715Orthotomus sutorius
11,YJ,YJ6,high,X202304060715,YZZ,黑脸噪鹛,2,Pterorhinus perspicillatus,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1070,YJ6X202304060715Pterorhinus perspicillatus
11,YJ,YJ6,high,X202304060715,YZZ,白头鹎,4,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ6X202304060715Pycnonotus sinensis
11,YJ,YJ4,high,X202304061640,HXL,黑短脚鹎,1,Hypsipetes leucocephalus,PASSERIFORMES,鹎科,Pycnonotidae,Hypsipetes,76,804,YJ4X202304061640Hypsipetes leucocephalus
11,YJ,YJ4,high,X202304061640,HXL,红耳鹎,24,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ4X202304061640Pycnonotus jocosus
11,YJ,YJ4,high,X202304061640,HXL,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ4X202304061640Orthotomus sutorius
11,YJ,YJ4,high,X202304061640,HXL,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ4X202304061640Pomatorhinus ruficollis
11,YJ,YJ4,high,X202304061640,HXL,叉尾太阳鸟,2,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,YJ4X202304061640Aethopyga christinae
11,YJ,YJ4,high,X202304061640,HXL,纯色山鹪莺,1,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,YJ4X202304061640Prinia inornata
11,YJ,YJ4,high,X202304061640,HXL,黄腹山鹪莺,3,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ4X202304061640Prinia flaviventris
11,YJ,YJ4,high,X202304061640,HXL,白喉短翅鸫,1,Brachypteryx leucophris,PASSERIFORMES,鹟科,Muscicapidae,Brachypteryx,101,1249,YJ4X202304061640Brachypteryx leucophris
11,YJ,YJ4,high,X202304061640,HXL,小鳞胸鹪鹛,1,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,YJ4X202304061640Pnoepyga pusilla
11,YJ,YJ5,high,X202304061730,YJ,黑喉噪鹛,2,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ5X202304061730Pterorhinus chinensis
11,YJ,YJ5,high,X202304061730,YJ,红耳鹎,9,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ5X202304061730Pycnonotus jocosus
11,YJ,YJ5,high,X202304061730,YJ,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ5X202304061730Pomatorhinus ruficollis
11,YJ,YJ5,high,X202304061730,YJ,暗绿绣眼鸟,5,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ5X202304061730Zosterops simplex
11,YJ,YJ5,high,X202304061730,YJ,褐翅鸦鹃,3,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ5X202304061730Centropus sinensis
11,YJ,YJ5,high,X202304061730,YJ,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ5X202304061730Orthotomus sutorius
11,YJ,YJ5,high,X202304061730,YJ,白头鹎,1,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ5X202304061730Pycnonotus sinensis
11,YJ,YJ5,high,X202304061730,YJ,黄腹山鹪莺,2,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ5X202304061730Prinia flaviventris
11,YJ,YJ6,high,X202304061700,YZZ,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ6X202304061700Pycnonotus sinensis
11,YJ,YJ6,high,X202304061700,YZZ,红耳鹎,4,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ6X202304061700Pycnonotus jocosus
11,YJ,YJ4,high,X202304070710,HXL,黑喉噪鹛,4,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ4X202304070710Pterorhinus chinensis
11,YJ,YJ4,high,X202304070710,HXL,长尾缝叶莺,7,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ4X202304070710Orthotomus sutorius
11,YJ,YJ4,high,X202304070710,HXL,红耳鹎,24,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ4X202304070710Pycnonotus jocosus
11,YJ,YJ4,high,X202304070710,HXL,金头拟缝叶莺,2,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,YJ4X202304070710Phyllergates cucullatus
11,YJ,YJ4,high,X202304070710,HXL,棕颈钩嘴鹛,6,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ4X202304070710Pomatorhinus ruficollis
11,YJ,YJ4,high,X202304070710,HXL,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,YJ4X202304070710Dicaeum ignipectus
11,YJ,YJ4,high,X202304070710,HXL,黄腹山鹪莺,5,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ4X202304070710Prinia flaviventris
11,YJ,YJ4,high,X202304070710,HXL,暗绿绣眼鸟,2,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ4X202304070710Zosterops simplex
11,YJ,YJ4,high,X202304070710,HXL,叉尾太阳鸟,2,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,YJ4X202304070710Aethopyga christinae
11,YJ,YJ4,high,X202304070710,HXL,纯色山鹪莺,4,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,YJ4X202304070710Prinia inornata
11,YJ,YJ4,high,X202304070710,HXL,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ4X202304070710Pycnonotus sinensis
11,YJ,YJ4,high,X202304070710,HXL,斑文鸟,2,Lonchura punctulata,PASSERIFORMES,梅花雀科,Estrildidae,Lonchura,108,1368,YJ4X202304070710Lonchura punctulata
11,YJ,YJ4,high,X202304070710,HXL,白喉短翅鸫,2,Brachypteryx leucophris,PASSERIFORMES,鹟科,Muscicapidae,Brachypteryx,101,1249,YJ4X202304070710Brachypteryx leucophris
11,YJ,YJ4,high,X202304070710,HXL,小鳞胸鹪鹛,1,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,YJ4X202304070710Pnoepyga pusilla
11,YJ,YJ4,high,X202304070710,HXL,小白腰雨燕,1,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,YJ4X202304070710Apus nipalensis
11,YJ,YJ4,high,X202304070710,HXL,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ4X202304070710Centropus sinensis
11,YJ,YJ5,high,X202304070735,YJ,红耳鹎,8,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ5X202304070735Pycnonotus jocosus
11,YJ,YJ5,high,X202304070735,YJ,长尾缝叶莺,6,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ5X202304070735Orthotomus sutorius
11,YJ,YJ5,high,X202304070735,YJ,大山雀,1,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,YJ5X202304070735Parus minor
11,YJ,YJ5,high,X202304070735,YJ,黑喉噪鹛,1,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ5X202304070735Pterorhinus chinensis
11,YJ,YJ5,high,X202304070735,YJ,海南蓝仙鹟,1,Cyornis hainanus,PASSERIFORMES,鹟科,Muscicapidae,Cyornis,101,1229,YJ5X202304070735Cyornis hainanus
11,YJ,YJ5,high,X202304070735,YJ,暗绿绣眼鸟,3,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ5X202304070735Zosterops simplex
11,YJ,YJ5,high,X202304070735,YJ,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ5X202304070735Pomatorhinus ruficollis
11,YJ,YJ5,high,X202304070735,YJ,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ5X202304070735Pycnonotus sinensis
11,YJ,YJ5,high,X202304070735,YJ,黑鸢,1,Milvus migrans,ACCIPITRIFORMES,鹰科,Accipitridae,Milvus,20,251,YJ5X202304070735Milvus migrans
11,YJ,YJ5,high,X202304070735,YJ,黄腹山鹪莺,2,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ5X202304070735Prinia flaviventris
11,YJ,YJ6,high,X202304070720,ZJ,金头拟缝叶莺,1,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,YJ6X202304070720Phyllergates cucullatus
11,YJ,YJ6,high,X202304070720,ZJ,白头鹎,3,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ6X202304070720Pycnonotus sinensis
11,YJ,YJ6,high,X202304070720,ZJ,暗绿绣眼鸟,3,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ6X202304070720Zosterops simplex
11,YJ,YJ6,high,X202304070720,ZJ,大山雀,2,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,YJ6X202304070720Parus minor
11,YJ,YJ6,high,X202304070720,ZJ,红耳鹎,6,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ6X202304070720Pycnonotus jocosus
11,YJ,YJ6,high,X202304070720,ZJ,长尾缝叶莺,3,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ6X202304070720Orthotomus sutorius
11,YJ,YJ6,high,X202304070720,ZJ,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ6X202304070720Pomatorhinus ruficollis
11,YJ,YJ6,high,X202304070720,ZJ,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ6X202304070720Prinia flaviventris
12,MM,MM2,high,X202306120650,YJ&CSY,暗绿绣眼鸟,4,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,MM2X202306120650Zosterops simplex
12,MM,MM2,high,X202306120650,YJ&CSY,白喉红臀鹎,3,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM2X202306120650Pycnonotus aurigaster
12,MM,MM2,high,X202306120650,YJ&CSY,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM2X202306120650Pycnonotus sinensis
12,MM,MM2,high,X202306120650,YJ&CSY,池鹭,6,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM2X202306120650Ardeola bacchus
12,MM,MM2,high,X202306120650,YJ&CSY,大嘴乌鸦,10,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,MM2X202306120650Corvus macrorhynchos
12,MM,MM2,high,X202306120650,YJ&CSY,褐翅鸦鹃,6,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM2X202306120650Centropus sinensis
12,MM,MM2,high,X202306120650,YJ&CSY,黑脸噪鹛,1,Pterorhinus perspicillatus,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1070,MM2X202306120650Pterorhinus perspicillatus
12,MM,MM2,high,X202306120650,YJ&CSY,红耳鹎,46,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202306120650Pycnonotus jocosus
12,MM,MM2,high,X202306120650,YJ&CSY,红头长尾山雀,1,Aegithalos concinnus,PASSERIFORMES,长尾山雀科,Aegithalidae,Aegithalos,80,861,MM2X202306120650Aegithalos concinnus
12,MM,MM2,high,X202306120650,YJ&CSY,鹊鸲,2,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202306120650Copsychus saularis
12,MM,MM2,high,X202306120650,YJ&CSY,小白腰雨燕,24,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,MM2X202306120650Apus nipalensis
12,MM,MM2,high,X202306120650,YJ&CSY,大山雀,1,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,MM2X202306120650Parus minor
12,MM,MM2,high,X202306120650,YJ&CSY,长尾缝叶莺,5,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM2X202306120650Orthotomus sutorius
12,MM,MM2,high,X202306120650,YJ&CSY,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM2X202306120650Dicaeum cruentatum
12,MM,MM2,high,X202306120650,YJ&CSY,珠颈斑鸠,3,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM2X202306120650Spilopelia chinensis
12,MM,MM3,high,X202306120650,HXL,红耳鹎,10,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202306120650Pycnonotus jocosus
12,MM,MM3,high,X202306120650,HXL,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,MM3X202306120650Pomatorhinus ruficollis
12,MM,MM3,high,X202306120650,HXL,褐翅鸦鹃,3,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM3X202306120650Centropus sinensis
12,MM,MM3,high,X202306120650,HXL,珠颈斑鸠,1,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM3X202306120650Spilopelia chinensis
12,MM,MM3,high,X202306120650,HXL,黑喉噪鹛,1,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM3X202306120650Pterorhinus chinensis
12,MM,MM3,high,X202306120650,HXL,白胸苦恶鸟,1,Amaurornis phoenicurus,GRUIFORMES,秧鸡科,Rallidae,Amaurornis,22,290,MM3X202306120650Amaurornis phoenicurus
12,MM,MM3,high,X202306120650,HXL,红头穗鹛,1,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,MM3X202306120650Cyanoderma ruficeps
12,MM,MM2,high,X202306121745,YJ,红耳鹎,35,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202306121745Pycnonotus jocosus
12,MM,MM2,high,X202306121745,YJ,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM2X202306121745Centropus sinensis
12,MM,MM2,high,X202306121745,YJ,小白腰雨燕,14,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,MM2X202306121745Apus nipalensis
12,MM,MM2,high,X202306121745,YJ,白喉红臀鹎,6,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM2X202306121745Pycnonotus aurigaster
12,MM,MM2,high,X202306121745,YJ,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM2X202306121745Pycnonotus sinensis
12,MM,MM2,high,X202306121745,YJ,长尾缝叶莺,1,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM2X202306121745Orthotomus sutorius
12,MM,MM2,high,X202306121745,YJ,大山雀,1,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,MM2X202306121745Parus minor
12,MM,MM2,high,X202306121745,YJ,鹊鸲,2,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202306121745Copsychus saularis
12,MM,MM2,high,X202306121745,YJ,黑喉石䳭,1,Saxicola maurus,PASSERIFORMES,鹟科,Muscicapidae,Saxicola,101,1318,MM2X202306121745Saxicola maurus
12,MM,MM2,high,X202306121745,YJ,家燕,1,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,MM2X202306121745Hirundo rustica
12,MM,MM3,high,X202306121745,HXL,红耳鹎,7,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202306121745Pycnonotus jocosus
12,MM,MM3,high,X202306121745,HXL,池鹭,1,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM3X202306121745Ardeola bacchus
12,MM,MM3,high,X202306121745,HXL,褐翅鸦鹃,4,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM3X202306121745Centropus sinensis
12,MM,MM3,high,X202306121745,HXL,珠颈斑鸠,4,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM3X202306121745Spilopelia chinensis
12,MM,MM3,high,X202306121745,HXL,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,MM3X202306121745Pomatorhinus ruficollis
12,MM,MM3,high,X202306121745,HXL,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,MM3X202306121745Prinia flaviventris
12,MM,MM3,high,X202306121745,HXL,长尾缝叶莺,1,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM3X202306121745Orthotomus sutorius
12,MM,MM3,high,X202306121745,HXL,红头穗鹛,5,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,MM3X202306121745Cyanoderma ruficeps
12,MM,MM2,high,X202306130650,YJ,红耳鹎,42,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202306130650Pycnonotus jocosus
12,MM,MM2,high,X202306130650,YJ,长尾缝叶莺,3,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM2X202306130650Orthotomus sutorius
12,MM,MM2,high,X202306130650,YJ,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM2X202306130650Spilopelia chinensis
12,MM,MM2,high,X202306130650,YJ,褐翅鸦鹃,3,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM2X202306130650Centropus sinensis
12,MM,MM2,high,X202306130650,YJ,黑喉噪鹛,6,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM2X202306130650Pterorhinus chinensis
12,MM,MM2,high,X202306130650,YJ,池鹭,1,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM2X202306130650Ardeola bacchus
12,MM,MM2,high,X202306130650,YJ,白头鹎,4,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM2X202306130650Pycnonotus sinensis
12,MM,MM2,high,X202306130650,YJ,白喉红臀鹎,2,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM2X202306130650Pycnonotus aurigaster
12,MM,MM2,high,X202306130650,YJ,大山雀,2,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,MM2X202306130650Parus minor
12,MM,MM2,high,X202306130650,YJ,鹊鸲,3,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202306130650Copsychus saularis
12,MM,MM2,high,X202306130650,YJ,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM2X202306130650Dicaeum cruentatum
12,MM,MM2,high,X202306130650,YJ,小白腰雨燕,7,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,MM2X202306130650Apus nipalensis
12,MM,MM3,high,X202306130650,HXL,红耳鹎,12,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202306130650Pycnonotus jocosus
12,MM,MM3,high,X202306130650,HXL,鹊鸲,2,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM3X202306130650Copsychus saularis
12,MM,MM3,high,X202306130650,HXL,褐翅鸦鹃,4,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM3X202306130650Centropus sinensis
12,MM,MM3,high,X202306130650,HXL,长尾缝叶莺,5,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM3X202306130650Orthotomus sutorius
12,MM,MM3,high,X202306130650,HXL,棕颈钩嘴鹛,3,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,MM3X202306130650Pomatorhinus ruficollis
12,MM,MM3,high,X202306130650,HXL,叉尾太阳鸟,1,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,MM3X202306130650Aethopyga christinae
12,MM,MM3,high,X202306130650,HXL,黑喉噪鹛,3,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM3X202306130650Pterorhinus chinensis
12,MM,MM3,high,X202306130650,HXL,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM3X202306130650Spilopelia chinensis
12,MM,MM3,high,X202306130650,HXL,红头穗鹛,1,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,MM3X202306130650Cyanoderma ruficeps
12,MM,MM3,high,X202306130650,HXL,池鹭,1,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM3X202306130650Ardeola bacchus
12,MM,MM3,high,X202306130650,HXL,白头鹎,4,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM3X202306130650Pycnonotus sinensis
12,MM,MM3,high,X202306130650,HXL,普通翠鸟,1,Alcedo atthis,CORACIIFORMES,翠鸟科,Alcedinidae,Alcedo,48,564,MM3X202306130650Alcedo atthis
12,MM,MM3,high,X202306130650,HXL,白胸苦恶鸟,1,Amaurornis phoenicurus,GRUIFORMES,秧鸡科,Rallidae,Amaurornis,22,290,MM3X202306130650Amaurornis phoenicurus
12,MM,MM4,high,X202306101745,YJ,红耳鹎,30,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM4X202306101745Pycnonotus jocosus
12,MM,MM4,high,X202306101745,YJ,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM4X202306101745Orthotomus sutorius
12,MM,MM4,high,X202306101745,YJ,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM4X202306101745Centropus sinensis
12,MM,MM4,high,X202306101745,YJ,白喉红臀鹎,2,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM4X202306101745Pycnonotus aurigaster
12,MM,MM4,high,X202306101745,YJ,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM4X202306101745Spilopelia chinensis
12,MM,MM4,high,X202306101745,YJ,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM4X202306101745Copsychus saularis
12,MM,MM4,high,X202306101745,YJ,小白腰雨燕,10,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,MM4X202306101745Apus nipalensis
12,MM,MM5a,high,X202306101745,CSY,红耳鹎,35,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM5aX202306101745Pycnonotus jocosus
12,MM,MM5a,high,X202306101745,CSY,小白腰雨燕,23,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,MM5aX202306101745Apus nipalensis
12,MM,MM5a,high,X202306101745,CSY,灰树鹊,1,Dendrocitta formosae,PASSERIFORMES,鸦科,Corvidae,Dendrocitta,69,725,MM5aX202306101745Dendrocitta formosae
